Business Category,Business Name,Review Date,Review ID,User ID,Number of Records,Stars
Restaurants,Pasta Cucina,4/3/2013,ETnrUtx2kH8De-vuB6V-mw,k1UDJknfH_PGXx1s-dgZXw,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,4/4/2013,KubYDbIWZQlf300j_g-NbA,fi1od-abiArTbUnoMn0r4w,1,5
Cafes,Grand Café,4/4/2013,var5Es6KzDlUyPVwl07Ugw,Ud6pFDz60xF5YlAYRECltQ,1,5
Bars,Insert Coins,4/5/2013,77vkZeoFuUrapREyA4BCWQ,EmmeXIDpU-tI1fT7RWqGEQ,1,4
Bars,PT's,4/5/2013,zeU-UM_qJF-b7j-OBRdmnQ,0zVI2BY9q4ry5u5JhIlZyA,1,4
Restaurants,Nove Italiano,4/7/2013,LNyHFrKHKJctmzcVTd-Kew,2g1niuIMIRi7Dd1z7Ak45Q,1,5
Restaurants,Wolfgang Puck Pizzeria & Cucina,4/7/2013,fR2A8dB7XXnfOcZWBER2XA,NvIAJ9JCeDZyVmjxLPGBPQ,1,4
Bars,The Chandelier,4/8/2013,sZ_lZZS1PPCtGLv7WbCrXw,UDa1Sl1y1m3bwzvyY8nqhA,1,2
Restaurants,Brio Tuscan Grille,4/8/2013,DyqHaA5P8b-smgud5YFCig,H4OmhTFjo7cMgfy5b8Gi3g,1,2
Bars,Coconuts Beach Bar & Mexican Grill,4/9/2013,Uwb12-WR9AHUXLRV2Qa4Pw,CbXuIuuO05kLx95JhthHcA,1,5
Bars,Social House,4/10/2013,oLiXsrvW9QaZ9BrCE0h9fg,Td9GGF0jFRLsuZliN4ghAw,1,4
Bars,The Garage,4/10/2013,a2gtihj2lnKk-dvxCTzmKg,F3PdYisTUxoSEIeOhfiwgw,1,4
Bars,Vesper Bar,4/10/2013,AitTRc_t9ar_PInNm0FI4A,POMS6nYdDcNQqgcHQQbdsg,1,1
Restaurants,B&B Ristorante,4/10/2013,OKI2o7_N8-0SBxJJygcTSQ,oEqy8SzqAuroRUhCjSQG4g,1,5
Bars,CUT,4/11/2013,F-KP1RDH-YBcQnzvfXlJtg,-9rmDLP15hdDjbExQK2cYw,1,5
Bars,CUT,4/11/2013,PJ2hJSq035xAlqka4hSqHA,Bm8biDxZZoiy-O7tDxMwXw,1,5
Bars,First Food & Bar,4/11/2013,TsuZzQm2-Mv_L_EHBn7-Dg,cDHqM09wiD6jUGSsOwK4Vg,1,3
Bars,PT's,4/13/2013,hLw14EL3vuE5N6QFLx9MAw,E0ztmyXb3pcVABNqBmURVQ,1,3
Bars,Wolfgang Puck Bar and Grill,4/13/2013,GIdJV-ZDzYFrJS8lAx9QQg,5-_ZccqTVhhMxp-vsRyb-w,1,4
Bars,Level 107 Lounge,4/14/2013,i6YCn-K89tQpr_rvWNNumQ,dTFs-SDYdn9kAl4-wQjNpw,1,4
Restaurants,Romano's Macaroni Grill,4/14/2013,U3tQMi9-RtfqUSvsrku1ww,OIUnBN-_GJAoMCcWhAdR4Q,1,1
Bars,Hyde Bellagio,4/15/2013,Ze02xUB5E1qZ33d0lzXZzw,qMo9enkRcLCD1HJrH3JVXw,1,3
Restaurants,Rao's,4/15/2013,v9CWoHIz8rPR8DGsJthNaw,1oLE_YZo8aHxgX09YFKJkg,1,5
Bars,All-American Bar & Grille,4/16/2013,0iA-QQCj0EEGjAjW-tZtJA,BS_g62H8PNFzSHmF-LU13g,1,3
Bars,Parasol Up / Parasol Down,4/16/2013,RtLZZhn5fYvl6rEXAbmSVw,D51iPTqGk-h2BR75OZzeVA,1,5
Bars,Parlour Bar & Lounge,4/17/2013,IyATr_tTVST9ZY5lkb2ODg,38JK-SfO9NkAGs1RwlH2Gw,1,4
Bars,The Peppermill Restaurant & Fireside Lounge,4/17/2013,AkRztsIUvNzU7JRSjF3bFw,Iu3Jo9ROp2IWC9FwtWOaUQ,1,4
Restaurants,Casa Di Amore,4/17/2013,g7t1ZN43m-V10Q_rTffCqA,3EIw4LPjXogbwFCGhecZgg,1,5
Bars,Dom DeMarco's Pizzeria & Bar,4/18/2013,IL_6gN9rSSs1RMUIJzN5VA,gFiJfqubI_09G2i1o_jKPg,1,5
Bars,Nobhill Tavern by Michael Mina,4/19/2013,bHhe8qcVHke80PvJFXM91A,XFq2ztmqIH39-AgjW1dvPg,1,5
Restaurants,B&B Ristorante,4/19/2013,frqCiake5zsnR3OBWWSTPw,8VWlVg0u_pGkhC0w0qn00Q,1,3
Restaurants,Brio Tuscan Grille,4/19/2013,URHWZulAR_7y4R8RVGGm-Q,YfQmsGHcFSo4KhFtkjJ2cw,1,1
Restaurants,Nora's Cuisine,4/19/2013,dBHfq0q1JckCHL_nQHPzIA,uFjo2KVq3BlBRqoo9se-ZQ,1,4
Bars,Liquidity,4/21/2013,NTCN7PiHO8OeQtpQ3mtF7g,sTpdFb162qbKr8C-HiWymw,1,2
Bars,Dom DeMarco's Pizzeria & Bar,4/22/2013,DeiQDMyRX4hmM0ettmiHlQ,b1LYs2rmzINaBLq9AFDn6Q,1,5
Bars,First Food & Bar,4/22/2013,uH7YehLFh2Is3jDCudOX4A,yAtmoc7njNL7it7YN8kCoQ,1,5
Bars,The Martini,4/22/2013,p1e7w69UqRZskSf8krPZ7g,RmzO_d9qUvC8i5T4DpUJ4A,1,2
Bars,V Bar,4/22/2013,TvcUl3myJBPmr0_qU7ClMQ,yAtmoc7njNL7it7YN8kCoQ,1,5
Bars,Indigo Lounge,4/23/2013,JSO38EO-qNSqjWZoahQXKA,9fTTesCwn9EO-d82ODJAnw,1,4
Restaurants,Scarpetta,4/23/2013,hSWZk1WXUgvKSJSOGOCQ2w,BtGblEGCd50wXdONu1gjJA,1,2
Bars,Frankie's Tiki Room,4/24/2013,gYtZkOQDAUGICkknYbIhng,zbUpiea2aiJSKXjj2zQ5yw,1,4
Bars,Putter's Bar & Grill,4/24/2013,VUAlUl3s0j6kYiUuayyz2A,V7S_ja18I3q4QRKUsTn-Nw,1,5
Bars,Foundation Room,4/25/2013,62hkfZUCu69RRUz7Xw39yQ,TsKKPOy0qYCeqKsTXnn0qA,1,5
Bars,SUSHISAMBA Las Vegas,4/25/2013,20NeUt0uc6_a81h_ejbNcw,6f-ypYyvO76VBRHLyZDorQ,1,4
Restaurants,Country Club,4/25/2013,NXfUrgK1fdzaKDzs5pNcyQ,WmL9RRDjTO7oru2ywyVEEQ,1,4
Restaurants,Encore Beach Club,4/25/2013,9eLdA1rit0S-nKPT1_k2fA,fEa3DzXF574cB_nb5d6mHQ,1,5
Bars,Home Plate Grill & Bar,4/26/2013,dwgD3I1wDk06EIU2-_YFMw,Vlon2bJdT43_1oHSrQsHTQ,1,4
Restaurants,Bartolotta Ristorante di Mare,4/26/2013,NewTS_PzOj_yV2qJ78j63w,Q57p_HPSOG0STE5rzgdm-A,1,2
Restaurants,Valentino,4/26/2013,8J7Jb-nzgR4mjRwilsyA9A,VrdU14Bk5HPXUX1o5_o-jA,1,5
Cafes,The Bagel Cafe,4/27/2013,PSsi5H18-HUWgtFBN9o51g,B5vzZc7QJe4Q20YVgIDsSw,1,5
Restaurants,Battista's Hole In the Wall,4/27/2013,wC02UPtj_tiK8cHVyNkz6g,KkXc-fJNLFNyJ_kG0NU56Q,1,3
Bars,The Chandelier,4/28/2013,dj4KORfAyxuU5vPuH-fvaQ,qbU8_xcyqrzwCskBbhRF2w,1,4
Bars,Level 107 Lounge,4/29/2013,xNvAONaOq5qn9ltCeksHcw,FPOTmd8cLG1lMFSKNpl2yg,1,5
Restaurants,Amore Taste of Chicago,4/29/2013,0DwGKktj2lO7n1JnWc3S-w,2xT5vWxvgnyov-y_edwW5w,1,3
Restaurants,Brio Tuscan Grille,4/29/2013,GlcXp1gH-vOaADvCrlLbFA,ar8AtxhCPHK1oqF0oj3EhQ,1,5
Bars,Nobhill Tavern by Michael Mina,4/30/2013,idIOmCqPkRc6v_NUJCTaeA,01-w_pvGtu1oQ9V4Fz8rTA,1,5
Cafes,The Mad Greek Cafe,4/30/2013,1fc2f4tMmDZE67btb_r5AA,Y_Rhaa34JKA9oO_u9HvXYw,1,4
Restaurants,Chicago Joes,4/30/2013,jEOY4wLKqH41tccOxZkQDw,h3lwhProUtOV7hu4i-32Sw,1,5
Bars,Fat Tuesday,5/1/2013,VbPfHKNn7Ul-IsjvyuqlJA,A3J10Z1KlbM9WrKj6NYLyQ,1,5
Bars,Señor Frog's,5/1/2013,IdN-ACvxThZTmjYiO6chQg,YfQmsGHcFSo4KhFtkjJ2cw,1,1
Restaurants,LAVO Italian Restaurant & Lounge,5/1/2013,BHvlGRJoJCjHtCle6SfKuA,G7d42rhD8rFImi8OBN4q2w,1,3
Bars,First Food & Bar,5/2/2013,qnrdHrTn-Rd2JJgHfrBDHQ,JXCCSQQ7QmOUProcAiM_5Q,1,4
Restaurants,Chicago Joes,5/2/2013,Ec4iDVBPVn2i-bUBnNPMrg,64FQZJwhnT4ggxkXG_maFg,1,4
Restaurants,Sinatra,5/2/2013,2efJUd6_W5z5Wd4ltI7VVQ,VF9POneVLU35hpfhnxJqzQ,1,3
Bars,First Food & Bar,5/3/2013,,KtIVGqoqxlZawSVv2rM0tg,1,2
Bars,Hyde Bellagio,5/3/2013,brPDvwXNTgF7mpXaPM-B4w,JXCCSQQ7QmOUProcAiM_5Q,1,4
Bars,Mr D's Sportsbar & Grill,5/4/2013,QodvhbS_OIToiWBkGEfKAg,XIdwbElNKuJKJHrKfxIt2Q,1,5
Bars,Oracle Nightclub,5/4/2013,bsLQUKCpZOSdTgwGhYpNXw,egPrCpHqn1__qv1evpxTtg,1,5
Restaurants,Circo,5/4/2013,3H82rZmtqcfreciK8meRrg,Vfx8e-Qy-IfoKkO3HZpaEQ,1,3
Bars,Lucky Bar,5/5/2013,IDcWaedKBtOtJHI-1WwuHg,YCW92r_ubnb2KpY23VSxIA,1,4
Bars,Mr D's Sportsbar & Grill,5/7/2013,QB4-ZO3FLYrFzES7Jtc2gw,S2t3tCdrqRnH7H-35CGncg,1,5
Bars,SUSHISAMBA Las Vegas,5/7/2013,tePGUpoj01isMJtPG58c6w,ToIEyzumpOUWoZoqZiBbvw,1,2
Bars,Drink & Drag Lounge,5/8/2013,8BkmuV8hPLNpSQOMWHOMCQ,TYBCeV6cLpGF7nKtyFSdqQ,1,4
Bars,Fireside Restaurant & Tavern,5/8/2013,t73mWShUOC6bBWCZjgosNQ,m3sW-4R5TovDLl_38j7YQg,1,4
Bars,Ghostbar,5/9/2013,x5Ae3vouT8prj3C5E1VhKQ,fhE0VIi91iwh4Un5vGYACQ,1,4
Restaurants,B&B Ristorante,5/9/2013,TYnNrR5P8PiIwlStMoiFeg,vMkexHC1Bya0VY9aOcE02A,1,5
Restaurants,Canaletto,5/9/2013,Pxw_oalyGu58mo92c15gZQ,wY05e7eTtMLvkg0bcZ6zwA,1,4
Restaurants,Maciano's Pizza & Pastaria,5/9/2013,AVaaUGeJGl8WRIUkpizJuw,SNoROfGwUf_-FhDCHMYsZQ,1,4
Bars,Boomer's Bar,5/11/2013,sQTXcLclLitkvreJaD9fKA,BUmM7rGw8R0AfXjI9OV2tQ,1,4
Restaurants,Nove Italiano,5/11/2013,TvaHYDu1LYr_nlWAJs2lyQ,7cIc52lToGmKu7Hpp6rPdg,1,5
Bars,Carnaval Court Bar & Grill,5/12/2013,wcu-azp7DCzApKD3Au9MhA,1pL-KrRvHcypkMVLd0MNtQ,1,3
Bars,MIX,5/12/2013,QuVOlO6oS-CBJSdZp2dPKg,qIlbBhwymJLwpDvGXPTY7A,1,1
Bars,Ozzie's,5/12/2013,4lkFVRZ1c_tNmAxkcBi1ig,Ju1I2c6a9nN05VIzGOJZSQ,1,5
Restaurants,Dal Toro Ristorante,5/12/2013,,7cIc52lToGmKu7Hpp6rPdg,1,5
Bars,Gordon Biersch Brewery Restaurant,5/13/2013,OXqUj6fyP7Jmc29jhEpvyA,2oZFY9YSOAAPWBDchOO2SQ,1,4
Bars,Minus 5 Ice Lounge,5/13/2013,V7HgOiobiQ1NbbQlw7OHaw,PzW-LdulxBGz9pBBFPwiSA,1,1
Restaurants,Buca di Beppo,5/13/2013,KE3oTrKkeTAaKGPhPxH0Gw,H1tN4ITtiMj3UH83OSviiw,1,3
Restaurants,Rao's,5/13/2013,FIVNiVF1YfuXFx_iBX_ytw,HGWIasjq8h6GGNPRXhn3cw,1,2
Restaurants,Roma Garden,5/13/2013,UqGK4sgyxd8L3CiIZfFSZQ,0QiloBoGHGv7dveQetJlCw,1,3
Bars,Artisan Hotel Boutique,5/14/2013,ruSOlydUlNekssOHi8Oi7g,fRnnWwGlKblflhViFlo9tg,1,4
Restaurants,Capo's Italian Cuisine,5/14/2013,NAwFxLb43wjZmNUUebum8A,gxPPckYSQZU5Yqm3Rj7BRw,1,5
Bars,Blue Martini,5/15/2013,fOJl1jMP5EInY9QdtG1BVQ,S5w9_sVaqsRpDuySPjNdog,1,4
Bars,Pussy Cat Dolls Lounge,5/15/2013,cDjN3X5hDAv3S_YUtoJG8A,eYBwYHEyGLRawVFwbRypPQ,1,1
Bars,The Chandelier,5/15/2013,hReGZt96COFFnb2ziDHVdQ,htRvYoEPup0Ev-nFG9tUoQ,1,4
Restaurants,Stratta,5/15/2013,JcZ2UPsWcuszoFBaREOAyg,ov1UYc_77-4EQHnutOrKnQ,1,4
Bars,Diablo's Cantina,5/16/2013,jzPv9qxYFJ7K9eJyuMZWwg,O2dgBz2Kh8WbKFMWZurs-Q,1,5
Bars,Fat Tuesday,5/16/2013,dG68smgtsHYBzyravfwAog,vypwasixHrFwYaD_RUX_pQ,1,5
Bars,The Chandelier,5/16/2013,3xs9Z1d_Q0rdK-D_7TDkjg,2WZh_CUrBHxp4be12sA0Qg,1,4
Bars,BJ's Cocktail Lounge,5/17/2013,B40WtAaqGzF_KSoL4a92Aw,IoCDlKeBBSfCBTMZdD1zJQ,1,3
Bars,CUT,5/17/2013,p9PskKZy4WKbwVFbUnvJ6g,_MezTvtcCPjjMDshYH2Q1A,1,4
Bars,The Underworld Grill & Bar,5/17/2013,778csq6C9HRJdjc-v_pQLw,fohZfHJET56S-cXAgPWnAA,1,2
Cafes,The Bagel Cafe,5/17/2013,k_rq1hYVvKDtdJFGkc8Udw,HskX3PRB69ZmAcLSBUawRw,1,5
Restaurants,Margaritaville,5/17/2013,aUwyXELnOKUWiVA0Kah7dw,B4Xp9JCN5YYBz_s3DZIvsw,1,3
Restaurants,Trattoria Reggiano,5/17/2013,MDJ44dK2Gubi4rHtaQk5kw,QQxKZ4mSghVDqVPt9dFdLg,1,5
Bars,CUT,5/18/2013,aUou6ETLoQ1ug_EnJr7voQ,3BDtRj3CyVWBhph3c9HtNQ,1,5
Bars,Morels French Steakhouse & Bistro,5/18/2013,39yQwO2XVRV2tlTWuO5LEw,g2guHsGJTTajSXFfwKeXYQ,1,1
Bars,Embers,5/19/2013,CB6rEUESc1NfLzYPyswG3w,57oSAPCW3eQNszqO2eNlzw,1,2
Bars,Vanguard Lounge,5/19/2013,OP9ZVnVYLO12WnkvbC2Nfg,KqHiJI1OdwuMwxffuc8KeA,1,5
Restaurants,Il Fornaio,5/21/2013,pGNpcguzZxWiEkZ4FcQ-sw,Xd_gK-S3bep9iJAJKZonSg,1,3
Restaurants,Martorano's,5/21/2013,0-rwMWDo8hibmm2R8LQO7Q,nlBV2loh--YIxbWmp87l8A,1,3
Restaurants,Stratta,5/21/2013,MYB-for0VDi4shV_RL_-Ig,TfLjkiUNHWksThxZOHrcqw,1,5
Restaurants,Roma Garden,5/23/2013,ye3RCEQOZPit0PirCfwR2A,SB8SXYeTzzSaOy8ABQ9loQ,1,3
Restaurants,Scarpetta,5/23/2013,WzYVGqVat3TvDPAkEQhm8Q,AzhybFtk8dT2gVrhd1DUzQ,1,4
Bars,Beso,5/24/2013,6yLmJ8DxxQ5k7BV2kRi96w,jYPDvAVKdteSN0ZfuiEsng,1,5
Bars,Buffalo Wild Wings,5/25/2013,gBuM0aJe61zPCiXa2hbBlw,5BrXyIqNLnyaDSD2yFpPrw,1,2
Restaurants,Capo's Italian Cuisine,5/25/2013,Y64L3omViVqnoyHDcMpqiQ,sAFHlWk6mfGg277zXnngWw,1,5
Restaurants,Sinatra,5/25/2013,hEC-57s6mlyRQryKMuYyyQ,c7sK-NmkkZR6V52fDpe58Q,1,4
Bars,The Chandelier,5/26/2013,ejfq_XPXZDzHIIt2Dp475Q,qVubTsjEXtPIT3a6NkqKRw,1,3
Restaurants,Brio Tuscan Grille,5/26/2013,e5g_X_KcaY8kaPcRbf8FXw,TTNrRFt2SGAwUCahmRLPeg,1,4
Bars,Kahunaville Island Restaurant,5/27/2013,FSR1fsqizRMrWbW8aUsx-w,vvImsgqK7_GUo4iuD57XTw,1,1
Bars,RePete's,5/27/2013,zPTHlZGY0r0yi00ENhE2yA,THH6kz0ltp64k9LzE834Uw,1,5
Restaurants,The Bootlegger Bistro,5/27/2013,ceCeFuDwk0j9ZJ43gEF3Sw,562yN3nT7OWj1HDEzBjyrA,1,4
Bars,Beauty Bar,5/28/2013,st0tj0eO402nliwUdFQCfA,0kcMaO5cVFwBiWCmdHqYJA,1,4
Bars,Downtown Cocktail Room,5/28/2013,VN2w6AJb4o4yjYmHQrQFpQ,PV5voYSD43Cn_3gHmxG7DA,1,4
Bars,Nobhill Tavern by Michael Mina,5/28/2013,MMlyGLtDVZchOEf8977PUg,htJ84ka4CyUSijmfSkmVgg,1,5
Bars,TGI Friday's,5/28/2013,hi-qLAlIcIMAfjjBeNL49g,pVg2GOdsUqYDaCrwZjgmwA,1,4
Cafes,Tiffany's Cafe,5/28/2013,uPP6f2uma0Qop8PgdwDgew,Qbw1HmMbYTKgBpeIuO8kNg,1,5
Restaurants,Brio Tuscan Grille,5/29/2013,5H-d9fH9MDJCAFwGDMU-FA,vc-Xb7iQ65exE7C_jBIwhQ,1,2
Restaurants,Mezzo Bistro and Wine,5/29/2013,v7L71VyADXJXojxJzt7M6g,1eOcoh5n5-AJpyNm_bKTUA,1,2
Restaurants,Battista's Hole In the Wall,5/30/2013,,MFoVryP-K-KqquPgwaxUgg,1,4
Restaurants,Nove Italiano,5/30/2013,lt4lA22ZbHkaxeYA9N9wrg,O0vvS6arf6WlUfTOoczcEA,1,2
Bars,First Food & Bar,5/31/2013,X6y87jeRZ8MabwgTjaRcbA,BEMrkIZrvCGZOpvdXPOJjw,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,5/31/2013,bPrcQk4hLNN7AO0urUoCmQ,w5kr66kLOWMEOhyEmULrUw,1,4
Bars,Wolfgang Puck Bar and Grill,5/31/2013,lRCgpBN4zFCUDZzoyaSVyw,VFbHarHUXzlCJiQ3HfjPzA,1,5
Restaurants,Amore Taste of Chicago,5/31/2013,54IRNK8y_80yMOHh-WijCA,rNGT6lePmm803H8w0rw4Fg,1,5
Restaurants,LAVO Italian Restaurant & Lounge,5/31/2013,x0eJAy8BcvCGGHF9M33Vbg,ob7A6qkoYFlQXCvgYN4O0g,1,1
Restaurants,Margaritaville,5/31/2013,H8fCjSR5Gc2OQynrwK2o9g,ayIbDF9WoLDYfb6r0as7qw,1,2
Bars,Vanguard Lounge,6/1/2013,h4tvfogYbbnIpMj2jcwK8g,Gb74e3NProDiMq88JGvjpw,1,5
Bars,El Sombrero Cafe,6/2/2013,aJMiXKxHj3SFWQpUFY3Vew,3xy-PqXrRTF3f7_Jd5B0-g,1,2
Bars,Gold Diggers,6/2/2013,aRovkSsrq5LPzVwEDQf_sg,4dxlce_Fv9rFCpKR2B1Zig,1,3
Bars,Islands Restaurant,6/2/2013,DZKzEFo1teCXpqQH3Kmfhw,oLz9AlTgtBgXXW0BqDmWDg,1,3
Restaurants,Encore Beach Club,6/2/2013,CgXv-1d4A1lhArn8n2q4VQ,akbORpD4wwVcMEJQwGUbqA,1,2
Bars,Morels French Steakhouse & Bistro,6/3/2013,CeGrsJPwfJPYdmKFKSMHDw,texk0fvz4yIrnwDSqVYrmQ,1,4
Bars,Drink & Drag Lounge,6/4/2013,udinG3TbgJK6DVsMWbW4cg,ChgmBht69bnqSdDxpWMAqQ,1,4
Restaurants,Encore Beach Club,6/4/2013,kByzHgg5zE7yN-WdXPE-dA,pLJvB8Jvc_D4vTAei-MWmw,1,5
Bars,Applebee's Neighborhood Grill & Bar,6/5/2013,5QX0EGKJgGgQC55oKW5HiA,NjOYSgr2LNMoSPi4e140Ig,1,3
Bars,Embers,6/6/2013,YZd9HpJQ_zglkJ4DhOrzNQ,M-O0tasOl0SGiUsxdO5cZw,1,4
Bars,Mr B's Bar & Grill,6/6/2013,bAI3K5zyCYD0oHZWqMCGXQ,M-O0tasOl0SGiUsxdO5cZw,1,3
Bars,Nobhill Tavern by Michael Mina,6/7/2013,3Ygja0nGfT1KP5Kavb7unw,FqYuN_11aft-BvRWQnsAew,1,4
Restaurants,Mezzo Bistro and Wine,6/7/2013,IzHinSew1sitL7O2jIrEXA,Y5trCPMNZP9f58SVou9C3A,1,4
Bars,PBR Rock Bar & Grill,6/9/2013,UW7gqgXo6qaxP0y9flF2wg,unZAs1oP3FDlobO957pHTA,1,3
Bars,Mob Bar,6/11/2013,cD0Ef7oIMKiPuhbcx7foQQ,5G0GcGQU7NaPghLBwWeL5w,1,2
Cafes,Sidewalk Cafe,6/12/2013,l83_re_IrdiMfcF8U4rWuA,Ql_5HVr6e1uDUf7N1gmsVw,1,4
Restaurants,Nora's Cuisine,6/12/2013,,BvPhfKe7ZUkfdcZhNPOVAQ,1,4
Restaurants,Romano's Macaroni Grill,6/12/2013,SrueFwq6Pfw2Yw20ps9jYQ,6_SbJKPPgCmUP5EIS2nGiQ,1,3
Bars,Cellar Lounge,6/13/2013,_GYPyL7tk82Xjl-4nOG03w,0U8IHReYNpBNhjrGnW-Ahg,1,5
Bars,Drink & Drag Lounge,6/13/2013,R1HyXyyqJ2MITBvNjzCSRg,ELVYUoPLAN0YRTCNuwEyeA,1,5
Bars,Artisan Hotel Boutique,6/14/2013,s6caAnjytnxY-FHgqM901w,ZvuIaRk3eG38nLNmkvfjEA,1,5
Bars,Blue Hawk Tavern,6/14/2013,tWT2LiBUzPAyq4DzKm3v9g,PV5voYSD43Cn_3gHmxG7DA,1,4
Bars,Four Kegs Sports Bar,6/14/2013,XFNHwUzKwvGUABajZ67Ksw,YCW92r_ubnb2KpY23VSxIA,1,4
Bars,Rehab,6/14/2013,jCs9T7CExmJilDOPFTTLZw,OzEkHdEzSRNCeYVHs7D38w,1,1
Restaurants,Il Fornaio,6/14/2013,l6n1JeD9QEfAbzoz649LoA,_uPfI-nF_8CvMj2Dc4Z3BQ,1,4
Bars,The Chandelier,6/15/2013,v2EeHneOriDxPoC4AWxHdg,qBEVs3ZxdVn6OENN4KyAhQ,1,5
Restaurants,Amore Taste of Chicago,6/16/2013,MCTLCEyFWSMjMHhDJY41jQ,nBKu9UKQe5RyoFk3Pf80hQ,1,5
Bars,The Chandelier,6/17/2013,ZmYyCLuYvgNVHx9Ddx9gwg,oogaIrecZ9R-XAiOFLaZ2w,1,4
Restaurants,Lupo,6/17/2013,XLLL_V4hc0-_kKXTaoh86w,VPXgY9lGJF3XC4ZpusxNuA,1,3
Bars,CUT,6/18/2013,mr_NF3eEJWSCxRrWiMyKlQ,HOaWRV72ZQs0me1geSqBzg,1,4
Bars,Rhumbar,6/18/2013,U65-v0JLxOLVGBY1Sy669w,Ksh-pjTVoRC8EGMR7G-boA,1,5
Restaurants,Ferraro's  Restaurant & Wine Bar,6/18/2013,YrIOFs5VHfv8ZFeKOLs83Q,HuF3B-9b9GK_K3aWehFwdg,1,4
Restaurants,Mezzo Bistro and Wine,6/18/2013,JtZU5MB2c-5trrjEqySmcA,sJfyYLaZ_OYe27tzk3voXg,1,1
Bars,First Food & Bar,6/19/2013,jZgHxl8RUzWC_p1twxOkDQ,27GQ_ftvqo_MF0Yg0DpGXw,1,3
Restaurants,Parma By Chef Marc,6/19/2013,YIrxZLGhnOW5f4T_iQ85ww,Hi7Fcbsn5-MRfl-WAe86iA,1,1
Restaurants,The Bootlegger Bistro,6/19/2013,I9jLt9vIv2CCoRDK3x0ZTw,xTOchHdOs9URpErWWaKgZg,1,4
Restaurants,Encore Beach Club,6/20/2013,rBIjtT48VT1JLk9xuitPXQ,gpKiueMDKnc47CZxx0iFVQ,1,2
Restaurants,Philadelphia Steak & Hoagie,6/22/2013,,E3sF_zpByhSkmQ0tmjG8aQ,1,3
Restaurants,Sunrise Casablanca,6/22/2013,oCJK9k9j0yoVGNzxK3DfiA,ur4rzCNhpYSDFfv9FGq0lA,1,5
Bars,Bar Vdara,6/23/2013,hdM8WNIOQBIbuFy3_F4-qg,9VSegbNRzNlGKfBUv23vNQ,1,4
Bars,Oracle Nightclub,6/23/2013,,C0UY1f2BUUmLdmB3sn5_lw,1,4
Bars,The Chandelier,6/23/2013,3Fiqt6YTh1VLBge6vppN4g,5o6z73Xzs0Z6tNqIFyoL4A,1,5
Restaurants,Trattoria Nakamura-Ya,6/23/2013,hI9F1sgg3OCx_mOtlgmXhA,l0fqZSJVCjL723oxJjlCvg,1,4
Bars,CUT,6/25/2013,oCd7pEyHyfuOnCGdFMrveg,yWwySiBpDQtqd8bsLLNwpw,1,5
Restaurants,Ferraro's  Restaurant & Wine Bar,6/25/2013,nU1wTPCCkS7XlfXS9JabtQ,pEVf8GRshP9HUkSpizc9LA,1,4
Restaurants,Chicago Joes,6/26/2013,JrEHBPmp7rD7pOTnYJzbHA,iy7zsAT63v2GbaB8S_iR1A,1,2
Restaurants,Lakeside,6/26/2013,10ZU4H0986KU8gSihyhPmA,pVRs_0OMcRpjL50O3aqWZQ,1,5
Bars,SUSHISAMBA Las Vegas,6/27/2013,90lKns1c-bl5r-Y-skkuUw,3HOCZsPEl2fdBil6Izbduw,1,5
Cafes,Tiffany's Cafe,6/27/2013,Te99QQMe35XbqaLM-0LlyQ,gRTkNfk_Hq6NvGRyyXaL0A,1,2
Bars,CatHouse Boutique Nightclub,6/28/2013,xma1bxBLs_PgLIPg7clWXg,c_PyskkBMCBHnETi5gEOWw,1,3
Bars,Blondies Sports Bar & Grill,6/29/2013,tCHMhUwhanzlGA8oN1FP9w,bwAqyZZmwt6tjyCPmRbQbA,1,3
Bars,First Food & Bar,6/29/2013,O6N2SNSVLU6Yw_DBuuU8JQ,fvefMhPQxb_viu95TwBlCw,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,6/29/2013,GJzkWgrDCqODBhosAMTJ7A,yPBEt_9eIoeDGXHQBWMUpQ,1,4
Bars,CUT,6/30/2013,VDSnRjLikfnDQIjVyGM6AA,QKeum-VSYUx9A6NjqVdCbg,1,5
Bars,First Food & Bar,6/30/2013,PrQW3Bfet_OEVLBqG1f8ZA,Oa2GOM0oMhVxbfh-53N88w,1,4
Bars,MIX,6/30/2013,hdW-UfqD3LrQg1tntu-L9g,EVoRHbVjBj6jyQS0wbHxTA,1,3
Restaurants,Wolfgang Puck Pizzeria & Cucina,7/1/2013,hF7LTur_NGMVWLK1Vq4AHQ,6-jtXobilqtSoFPSSkslVA,1,3
Restaurants,Wolfgang Puck Pizzeria & Cucina,7/1/2013,X1VLYCQLTRkoExeIO983gA,kWkgwRxqWD-h260dMTkHUA,1,4
Bars,Frankie's Tiki Room,7/2/2013,G5hIQNwHh6XEePqaCaTeOQ,4GSY0DOyFQB-QyVdx8iXZQ,1,4
Restaurants,The Bootlegger Bistro,7/2/2013,gD4uS93206qNXvzFiPE6Lw,uH5aBm25iBJ-W2UkroaigQ,1,4
Bars,The Beatles Revolution Lounge,7/3/2013,QTeWToY8IwF1LP6iqC4WWw,wbIU917ctOGp8-NdeVxIWw,1,5
