Business Name,Category,City,Customer ID,Date,State,Number of Records,Spend
The Bagel Café,Restaurants,Las Vegas,yI1Cb95oGnRVmGF3coE0Vw,3/16/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,yI1Cb95oGnRVmGF3coE0Vw,3/16/2015,NV,1,7.37
The Bagel Café,Bars,Las Vegas,ZE9-b-6ekeaA9mSIt-ZTyA,3/16/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,ZE9-b-6ekeaA9mSIt-ZTyA,3/16/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,ZE9-b-6ekeaA9mSIt-ZTyA,3/16/2015,NV,1,19.46
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,RcvWJWTo2PKAxr-SEFXfRg,3/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,RcvWJWTo2PKAxr-SEFXfRg,3/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,RcvWJWTo2PKAxr-SEFXfRg,3/17/2015,NV,1,31.26
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,Rj0NbPLgbff4vW1lA8nmvA,3/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,Rj0NbPLgbff4vW1lA8nmvA,3/17/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,Rj0NbPLgbff4vW1lA8nmvA,3/17/2015,NV,1,40.5
SUSHISAMBA Las Vegas,Bars,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/17/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/17/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/17/2015,NV,1,103.98
SUSHISAMBA Las Vegas,Bars,Las Vegas,vyiHjaQlESGcXgEfEmH4ow,3/17/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,vyiHjaQlESGcXgEfEmH4ow,3/17/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,vyiHjaQlESGcXgEfEmH4ow,3/17/2015,NV,1,256.44
The Bagel Café,Bars,Las Vegas,KPMtjOO7b5Qp1J6ptyi68A,3/17/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,KPMtjOO7b5Qp1J6ptyi68A,3/17/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,KPMtjOO7b5Qp1J6ptyi68A,3/17/2015,NV,1,37.23
The Chandelier,Bars,Las Vegas,-syKj-9DbT2Gncu1AfF-Ug,3/17/2015,NV,1,
The Chandelier,Cafes,Las Vegas,-syKj-9DbT2Gncu1AfF-Ug,3/17/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,-syKj-9DbT2Gncu1AfF-Ug,3/17/2015,NV,1,216.64
Frankie's Tiki Room,Cafes,Las Vegas,81vhYxe_ONeL5l6Exl5MnA,3/18/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,81vhYxe_ONeL5l6Exl5MnA,3/18/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,81vhYxe_ONeL5l6Exl5MnA,3/18/2015,NV,1,244.65
The Bagel Café,Bars,Las Vegas,V1qmCtP5bAat9CSRugNXZA,3/18/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,V1qmCtP5bAat9CSRugNXZA,3/18/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,V1qmCtP5bAat9CSRugNXZA,3/18/2015,NV,1,8.81
The Chandelier,Bars,Las Vegas,mC0YG0T0sIwXRRsC26Q0kw,3/18/2015,NV,1,
The Chandelier,Cafes,Las Vegas,mC0YG0T0sIwXRRsC26Q0kw,3/18/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,mC0YG0T0sIwXRRsC26Q0kw,3/18/2015,NV,1,302.04
Fat Tuesday,Bars,Las Vegas,yl3YZddzKKGdm0a71su3Xg,3/19/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,yl3YZddzKKGdm0a71su3Xg,3/19/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,yl3YZddzKKGdm0a71su3Xg,3/19/2015,NV,1,199.09
Nora's Cuisine,Restaurants,Las Vegas,_6bFXoUrzam_1SzP3bFLXA,3/19/2015,NV,1,
Nora's Cuisine,Cafes,Las Vegas,_6bFXoUrzam_1SzP3bFLXA,3/19/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,_6bFXoUrzam_1SzP3bFLXA,3/19/2015,NV,1,25.97
Scarpetta,Restaurants,Las Vegas,XNLDwA8xzh7aKLG9y8lbgg,3/19/2015,NV,1,
Scarpetta,Cafes,Las Vegas,XNLDwA8xzh7aKLG9y8lbgg,3/19/2015,NV,1,
Scarpetta,Bars,Las Vegas,XNLDwA8xzh7aKLG9y8lbgg,3/19/2015,NV,1,30.94
Fat Tuesday,Cafes,Las Vegas,fMGAa_Cp4iVeFWNOFX0JzQ,3/20/2015,NV,1,
Fat Tuesday,Bars,Las Vegas,fMGAa_Cp4iVeFWNOFX0JzQ,3/20/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,fMGAa_Cp4iVeFWNOFX0JzQ,3/20/2015,NV,1,416.72
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,jdzrcWd-s300V0huIOj-tA,3/20/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,jdzrcWd-s300V0huIOj-tA,3/20/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,jdzrcWd-s300V0huIOj-tA,3/20/2015,NV,1,83.35
SUSHISAMBA Las Vegas,Bars,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/20/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/20/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/20/2015,NV,1,370.57
SUSHISAMBA Las Vegas,Bars,Las Vegas,mABmUQOs6X2KguG2OZ1B2Q,3/20/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,mABmUQOs6X2KguG2OZ1B2Q,3/20/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,mABmUQOs6X2KguG2OZ1B2Q,3/20/2015,NV,1,383.63
The Chandelier,Bars,Las Vegas,80-MYGu3roY5eXHAvO0OAw,3/20/2015,NV,1,
The Chandelier,Cafes,Las Vegas,80-MYGu3roY5eXHAvO0OAw,3/20/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,80-MYGu3roY5eXHAvO0OAw,3/20/2015,NV,1,284.27
CUT,Cafes,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,3/21/2015,NV,1,
CUT,Bars,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,3/21/2015,NV,1,
CUT,Restaurants,Las Vegas,9VtrPXbHHVcHkeIgEUXtZg,3/21/2015,NV,1,77.41
Encore Beach Club,Cafes,Las Vegas,j7UH7I6PQ89K9EgOCgcqcA,3/21/2015,NV,1,
Encore Beach Club,Restaurants,Las Vegas,j7UH7I6PQ89K9EgOCgcqcA,3/21/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,j7UH7I6PQ89K9EgOCgcqcA,3/21/2015,NV,1,111.66
Frankie's Tiki Room,Bars,Las Vegas,4sewedKu70OFtfzTLTGHUQ,3/21/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,4sewedKu70OFtfzTLTGHUQ,3/21/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,4sewedKu70OFtfzTLTGHUQ,3/21/2015,NV,1,147.42
Nora's Cuisine,Cafes,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/21/2015,NV,1,
Nora's Cuisine,Restaurants,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/21/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/21/2015,NV,1,43.85
The Bagel Café,Restaurants,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,3/21/2015,NV,1,
The Bagel Café,Bars,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,3/21/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,klFpvp4eYzvvCHTIlQjeiA,3/21/2015,NV,1,14.97
The Bagel Café,Bars,Las Vegas,QHpKZPzvGwIXmbR3EzBxCQ,3/21/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,QHpKZPzvGwIXmbR3EzBxCQ,3/21/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,QHpKZPzvGwIXmbR3EzBxCQ,3/21/2015,NV,1,34.56
The Bagel Café,Restaurants,Las Vegas,wdk23Z76EwJCMO2Qywx2-g,3/21/2015,NV,1,
The Bagel Café,Bars,Las Vegas,wdk23Z76EwJCMO2Qywx2-g,3/21/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,wdk23Z76EwJCMO2Qywx2-g,3/21/2015,NV,1,32.33
CUT,Bars,Las Vegas,0z53JLVswDMJvaCDMLubdg,3/22/2015,NV,1,
CUT,Cafes,Las Vegas,0z53JLVswDMJvaCDMLubdg,3/22/2015,NV,1,
CUT,Restaurants,Las Vegas,0z53JLVswDMJvaCDMLubdg,3/22/2015,NV,1,296.26
The Bagel Café,Bars,Las Vegas,m8vVTi2b-SWv3EJrvrruMg,3/22/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,m8vVTi2b-SWv3EJrvrruMg,3/22/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,m8vVTi2b-SWv3EJrvrruMg,3/22/2015,NV,1,5.54
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,QzfVJo-r-9n2-g_8a9HTgw,3/22/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,QzfVJo-r-9n2-g_8a9HTgw,3/22/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,QzfVJo-r-9n2-g_8a9HTgw,3/22/2015,NV,1,210.72
Brio Tuscan Grille,Restaurants,Las Vegas,9NMPC1bfwcJ2IZu2k0OAhA,3/23/2015,NV,1,
Brio Tuscan Grille,Cafes,Las Vegas,9NMPC1bfwcJ2IZu2k0OAhA,3/23/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,9NMPC1bfwcJ2IZu2k0OAhA,3/23/2015,NV,1,72.4
CUT,Bars,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/23/2015,NV,1,
CUT,Cafes,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/23/2015,NV,1,
CUT,Restaurants,Las Vegas,kio0GfJvGPKrf_2myEDkrg,3/23/2015,NV,1,262.39
Fat Tuesday,Bars,Las Vegas,UyOxJBlR3L_yU-e9QPpvXw,3/23/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,UyOxJBlR3L_yU-e9QPpvXw,3/23/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,UyOxJBlR3L_yU-e9QPpvXw,3/23/2015,NV,1,467.52
Frankie's Tiki Room,Bars,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/23/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/23/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/23/2015,NV,1,194.29
Scarpetta,Restaurants,Las Vegas,SeE7Om9dLCv6LmiXOkjUMg,3/23/2015,NV,1,
Scarpetta,Cafes,Las Vegas,SeE7Om9dLCv6LmiXOkjUMg,3/23/2015,NV,1,
Scarpetta,Bars,Las Vegas,SeE7Om9dLCv6LmiXOkjUMg,3/23/2015,NV,1,56.29
SUSHISAMBA Las Vegas,Bars,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/23/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/23/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/23/2015,NV,1,202.26
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,w2W01_xzk020zfnmnrgjOg,3/23/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,w2W01_xzk020zfnmnrgjOg,3/23/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,w2W01_xzk020zfnmnrgjOg,3/23/2015,NV,1,423
CUT,Bars,Las Vegas,QTWp08epdNiZ-l0VrJUbVQ,3/24/2015,NV,1,
CUT,Cafes,Las Vegas,QTWp08epdNiZ-l0VrJUbVQ,3/24/2015,NV,1,
CUT,Restaurants,Las Vegas,QTWp08epdNiZ-l0VrJUbVQ,3/24/2015,NV,1,264.69
Frankie's Tiki Room,Bars,Las Vegas,MPksDrnZFt17O0AIdG4VWg,3/24/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,MPksDrnZFt17O0AIdG4VWg,3/24/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,MPksDrnZFt17O0AIdG4VWg,3/24/2015,NV,1,295.18
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,AdFpuH7MSin8cKmpT3IbCA,3/24/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,AdFpuH7MSin8cKmpT3IbCA,3/24/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,AdFpuH7MSin8cKmpT3IbCA,3/24/2015,NV,1,90.84
Margaritaville,Cafes,Las Vegas,3Fs-KWWt7INs57uk32SmRQ,3/24/2015,NV,1,
Margaritaville,Restaurants,Las Vegas,3Fs-KWWt7INs57uk32SmRQ,3/24/2015,NV,1,
Margaritaville,Bars,Las Vegas,3Fs-KWWt7INs57uk32SmRQ,3/24/2015,NV,1,3.48
Encore Beach Club,Cafes,Las Vegas,17LPTsu4RgqTZ3SxsGzzxw,3/25/2015,NV,1,
Encore Beach Club,Restaurants,Las Vegas,17LPTsu4RgqTZ3SxsGzzxw,3/25/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,17LPTsu4RgqTZ3SxsGzzxw,3/25/2015,NV,1,56.54
SUSHISAMBA Las Vegas,Cafes,Las Vegas,TKkT42aG8GNoOIlUFRkBYQ,3/25/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,TKkT42aG8GNoOIlUFRkBYQ,3/25/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,TKkT42aG8GNoOIlUFRkBYQ,3/25/2015,NV,1,175.75
SUSHISAMBA Las Vegas,Cafes,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,3/25/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,3/25/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,YoFVJkCVpzR0VFWRRBT3nA,3/25/2015,NV,1,158.6
Encore Beach Club,Restaurants,Las Vegas,n6sFrQYz44nppbvriY36mg,3/26/2015,NV,1,
Encore Beach Club,Cafes,Las Vegas,n6sFrQYz44nppbvriY36mg,3/26/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,n6sFrQYz44nppbvriY36mg,3/26/2015,NV,1,46.44
Margaritaville,Restaurants,Las Vegas,Puvtz67srAKsbR0Lg0GmoA,3/26/2015,NV,1,
Margaritaville,Cafes,Las Vegas,Puvtz67srAKsbR0Lg0GmoA,3/26/2015,NV,1,
Margaritaville,Bars,Las Vegas,Puvtz67srAKsbR0Lg0GmoA,3/26/2015,NV,1,-9.38
SUSHISAMBA Las Vegas,Cafes,Las Vegas,e6I37DMbjU3xqqTmraxIyw,3/26/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,e6I37DMbjU3xqqTmraxIyw,3/26/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,e6I37DMbjU3xqqTmraxIyw,3/26/2015,NV,1,242.67
SUSHISAMBA Las Vegas,Cafes,Las Vegas,vJUWfI4Eg7GD5xvTCcj7qQ,3/26/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,vJUWfI4Eg7GD5xvTCcj7qQ,3/26/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,vJUWfI4Eg7GD5xvTCcj7qQ,3/26/2015,NV,1,169.52
The Chandelier,Bars,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,3/26/2015,NV,1,
The Chandelier,Cafes,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,3/26/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,sQb1iDMVJAKOGjrFdwYqtA,3/26/2015,NV,1,306.67
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/26/2015,NV,1,113.35
CUT,Bars,Las Vegas,_cdM8vgagBmo3S2PcAycYQ,3/27/2015,NV,1,
CUT,Cafes,Las Vegas,_cdM8vgagBmo3S2PcAycYQ,3/27/2015,NV,1,
CUT,Restaurants,Las Vegas,_cdM8vgagBmo3S2PcAycYQ,3/27/2015,NV,1,214.95
Encore Beach Club,Restaurants,Las Vegas,yI1Cb95oGnRVmGF3coE0Vw,3/27/2015,NV,1,
Encore Beach Club,Cafes,Las Vegas,yI1Cb95oGnRVmGF3coE0Vw,3/27/2015,NV,1,
Encore Beach Club,Bars,Las Vegas,yI1Cb95oGnRVmGF3coE0Vw,3/27/2015,NV,1,82.4
Fat Tuesday,Bars,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,3/27/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,3/27/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,m9qpqKIaJ938_H8FSNfuVA,3/27/2015,NV,1,337.52
Frankie's Tiki Room,Cafes,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/27/2015,NV,1,
Frankie's Tiki Room,Bars,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/27/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,zL3J_eG0S2X4XgSmaMqwYQ,3/27/2015,NV,1,351.4
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,ijg6K6Adnw6_ppRLn5Eq1Q,3/27/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,ijg6K6Adnw6_ppRLn5Eq1Q,3/27/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,ijg6K6Adnw6_ppRLn5Eq1Q,3/27/2015,NV,1,5.46
Margaritaville,Restaurants,Las Vegas,F1cvSKGF_K_mctyN6jX4Mw,3/27/2015,NV,1,
Margaritaville,Cafes,Las Vegas,F1cvSKGF_K_mctyN6jX4Mw,3/27/2015,NV,1,
Margaritaville,Bars,Las Vegas,F1cvSKGF_K_mctyN6jX4Mw,3/27/2015,NV,1,46.92
Margaritaville,Restaurants,Las Vegas,KQiFMkiUsI_T7vTnxChbxw,3/27/2015,NV,1,
Margaritaville,Cafes,Las Vegas,KQiFMkiUsI_T7vTnxChbxw,3/27/2015,NV,1,
Margaritaville,Bars,Las Vegas,KQiFMkiUsI_T7vTnxChbxw,3/27/2015,NV,1,69.31
Scarpetta,Cafes,Las Vegas,fUlSAMFfewxaRY14Ib07uw,3/27/2015,NV,1,
Scarpetta,Restaurants,Las Vegas,fUlSAMFfewxaRY14Ib07uw,3/27/2015,NV,1,
Scarpetta,Bars,Las Vegas,fUlSAMFfewxaRY14Ib07uw,3/27/2015,NV,1,88.41
Brio Tuscan Grille,Cafes,Las Vegas,cLauoo5bVAr_R92Z3fcLUQ,3/28/2015,NV,1,
Brio Tuscan Grille,Restaurants,Las Vegas,cLauoo5bVAr_R92Z3fcLUQ,3/28/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,cLauoo5bVAr_R92Z3fcLUQ,3/28/2015,NV,1,30.71
CUT,Bars,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/28/2015,NV,1,
CUT,Cafes,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/28/2015,NV,1,
CUT,Restaurants,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/28/2015,NV,1,325.36
LAVO Italian Restaurant & Lounge,Restaurants,Las Vegas,W8Wb3hoa99chWiiGd86aVg,3/28/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Las Vegas,W8Wb3hoa99chWiiGd86aVg,3/28/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Las Vegas,W8Wb3hoa99chWiiGd86aVg,3/28/2015,NV,1,12.96
SUSHISAMBA Las Vegas,Bars,Las Vegas,bzAZl9i3jNCsk90uYTB_AA,3/28/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,bzAZl9i3jNCsk90uYTB_AA,3/28/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,bzAZl9i3jNCsk90uYTB_AA,3/28/2015,NV,1,174.45
The Chandelier,Bars,Las Vegas,0ZJZPgwqFHJE397ZKB9ziA,3/28/2015,NV,1,
The Chandelier,Cafes,Las Vegas,0ZJZPgwqFHJE397ZKB9ziA,3/28/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,0ZJZPgwqFHJE397ZKB9ziA,3/28/2015,NV,1,397.56
Brio Tuscan Grille,Restaurants,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/29/2015,NV,1,
Brio Tuscan Grille,Cafes,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/29/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,IIIPno2Ep1k_IPbKt-KOWw,3/29/2015,NV,1,50.92
Fat Tuesday,Bars,Las Vegas,Z4ME_0M7mjSzBokwRUxPMQ,3/29/2015,NV,1,
Fat Tuesday,Cafes,Las Vegas,Z4ME_0M7mjSzBokwRUxPMQ,3/29/2015,NV,1,
Fat Tuesday,Restaurants,Las Vegas,Z4ME_0M7mjSzBokwRUxPMQ,3/29/2015,NV,1,228.08
SUSHISAMBA Las Vegas,Bars,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/29/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/29/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,GFj7sT00BR_-QdgFe6Hydw,3/29/2015,NV,1,209.36
The Chandelier,Bars,Las Vegas,yR3jLGMZ1ug7zdPI_xKgTA,3/29/2015,NV,1,
The Chandelier,Cafes,Las Vegas,yR3jLGMZ1ug7zdPI_xKgTA,3/29/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,yR3jLGMZ1ug7zdPI_xKgTA,3/29/2015,NV,1,83.35
The Peppermill Restaurant & Fireside Lounge,Bars,Las Vegas,sAFOZbX0nIpop-uzQ9VMGw,3/29/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Las Vegas,sAFOZbX0nIpop-uzQ9VMGw,3/29/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Las Vegas,sAFOZbX0nIpop-uzQ9VMGw,3/29/2015,NV,1,308.1
SUSHISAMBA Las Vegas,Cafes,Las Vegas,HWeFN6e0rPRT-T0zOJSIEg,3/30/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Las Vegas,HWeFN6e0rPRT-T0zOJSIEg,3/30/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,HWeFN6e0rPRT-T0zOJSIEg,3/30/2015,NV,1,238.98
The Chandelier,Bars,Las Vegas,w2N2ynSzEWYA_9EK12D6zA,3/30/2015,NV,1,
The Chandelier,Cafes,Las Vegas,w2N2ynSzEWYA_9EK12D6zA,3/30/2015,NV,1,
The Chandelier,Restaurants,Las Vegas,w2N2ynSzEWYA_9EK12D6zA,3/30/2015,NV,1,45.41
Brio Tuscan Grille,Cafes,Las Vegas,XqtcjU9d8bDccPQ3O1EQVA,3/31/2015,NV,1,
Brio Tuscan Grille,Restaurants,Las Vegas,XqtcjU9d8bDccPQ3O1EQVA,3/31/2015,NV,1,
Brio Tuscan Grille,Bars,Las Vegas,XqtcjU9d8bDccPQ3O1EQVA,3/31/2015,NV,1,62.27
CUT,Cafes,Las Vegas,Z7WyN2jw4veTTrX8aoHmDQ,3/31/2015,NV,1,
CUT,Bars,Las Vegas,Z7WyN2jw4veTTrX8aoHmDQ,3/31/2015,NV,1,
CUT,Restaurants,Las Vegas,Z7WyN2jw4veTTrX8aoHmDQ,3/31/2015,NV,1,286.7
Frankie's Tiki Room,Bars,Las Vegas,Rpgyk5ljNeQ2kWhaYRVELQ,3/31/2015,NV,1,
Frankie's Tiki Room,Cafes,Las Vegas,Rpgyk5ljNeQ2kWhaYRVELQ,3/31/2015,NV,1,
Frankie's Tiki Room,Restaurants,Las Vegas,Rpgyk5ljNeQ2kWhaYRVELQ,3/31/2015,NV,1,98.99
Nora's Cuisine,Restaurants,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/31/2015,NV,1,
Nora's Cuisine,Cafes,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/31/2015,NV,1,
Nora's Cuisine,Bars,Las Vegas,rR-o9W6QvZ8fOiua5lJlIQ,3/31/2015,NV,1,43.42
SUSHISAMBA Las Vegas,Bars,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/31/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/31/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Las Vegas,BripuS4ZR94dXVNkr01sfw,3/31/2015,NV,1,206.1
The Bagel Café,Bars,Las Vegas,RbuRUPyuq5--Y9HYbR0cbQ,3/31/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,RbuRUPyuq5--Y9HYbR0cbQ,3/31/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,RbuRUPyuq5--Y9HYbR0cbQ,3/31/2015,NV,1,16.49
The Bagel Café,Bars,Las Vegas,TnPYt3Hm-Glyniqyuq9nEA,3/31/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,TnPYt3Hm-Glyniqyuq9nEA,3/31/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,TnPYt3Hm-Glyniqyuq9nEA,3/31/2015,NV,1,12.68
The Bagel Café,Bars,Las Vegas,UjuSPAgBxZMrQg5RJmv1wQ,3/31/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,UjuSPAgBxZMrQg5RJmv1wQ,3/31/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,UjuSPAgBxZMrQg5RJmv1wQ,3/31/2015,NV,1,19.94
The Bagel Café,Bars,Las Vegas,V7S_ja18I3q4QRKUsTn-Nw,3/31/2015,NV,1,
The Bagel Café,Restaurants,Las Vegas,V7S_ja18I3q4QRKUsTn-Nw,3/31/2015,NV,1,
The Bagel Café,Cafes,Las Vegas,V7S_ja18I3q4QRKUsTn-Nw,3/31/2015,NV,1,26.4
The Chandelier,Bars,Las Vegas,jJTp4Uw3YI0AAcoXXSxBtA,3/31/2015,NV,1,
The Chandelier,Cafes,Las Vegas,jJTp4Uw3YI0AAcoXXSxBtA,3/31/2015,NV,1,
